0,41,"Kabul,Afghanistan",75208,7
0,41,"Kabul,Afghanistan",31473,6
0,41,"Kabul,Afghanistan",81244,6
0,41,"Kabul,Afghanistan",47763,5
0,41,"Kabul,Afghanistan",80022,5
0,41,"Kabul,Afghanistan",85230,5
0,41,"Kabul,Afghanistan",79657,4
0,41,"Kabul,Afghanistan",75209,4
0,41,"Kabul,Afghanistan",80718,4
0,41,"Kabul,Afghanistan",27494,4
0,41,"Kabul,Afghanistan",81314,4
0,41,"Kabul,Afghanistan",27729,3
0,41,"Kabul,Afghanistan",36441,3
0,41,"Kabul,Afghanistan",80151,3
0,41,"Kabul,Afghanistan",75416,3
0,41,"Kabul,Afghanistan",27804,3
0,41,"Kabul,Afghanistan",36526,3
0,41,"Kabul,Afghanistan",81445,3
0,41,"Kabul,Afghanistan",79763,3
0,41,"Kabul,Afghanistan",79735,3
0,41,"Kabul,Afghanistan",30097,3
0,41,"Kabul,Afghanistan",36882,2
0,41,"Kabul,Afghanistan",36373,2
0,41,"Kabul,Afghanistan",36698,2
0,41,"Kabul,Afghanistan",30761,2
0,41,"Kabul,Afghanistan",80653,2
0,41,"Kabul,Afghanistan",48655,2
0,41,"Kabul,Afghanistan",71253,2
0,41,"Kabul,Afghanistan",77921,2
0,41,"Kabul,Afghanistan",80116,2
0,41,"Kabul,Afghanistan",36478,2
0,41,"Kabul,Afghanistan",27780,2
0,41,"Kabul,Afghanistan",49837,2
0,41,"Kabul,Afghanistan",36557,2
0,41,"Kabul,Afghanistan",26329,2
0,41,"Kabul,Afghanistan",24823,2
0,41,"Kabul,Afghanistan",75228,2
0,41,"Kabul,Afghanistan",36822,2
0,41,"Kabul,Afghanistan",36614,2
0,41,"Kabul,Afghanistan",68368,2
0,41,"Kabul,Afghanistan",39724,2
0,41,"Kabul,Afghanistan",79692,2
0,41,"Kabul,Afghanistan",79704,2
0,41,"Kabul,Afghanistan",48446,2
0,41,"Kabul,Afghanistan",80609,2
0,41,"Kabul,Afghanistan",36728,2
0,41,"Kabul,Afghanistan",49025,2
0,41,"Kabul,Afghanistan",48557,2
0,41,"Kabul,Afghanistan",82137,2
0,41,"Kabul,Afghanistan",82497,2
0,41,"Kabul,Afghanistan",49910,2
0,41,"Kabul,Afghanistan",79693,2
0,41,"Kabul,Afghanistan",36312,2
0,41,"Kabul,Afghanistan",43688,2
0,41,"Kabul,Afghanistan",79861,2
0,41,"Kabul,Afghanistan",40449,1
0,41,"Kabul,Afghanistan",36354,1
0,41,"Kabul,Afghanistan",26628,1
0,41,"Kabul,Afghanistan",25608,1
0,41,"Kabul,Afghanistan",42412,1
0,41,"Kabul,Afghanistan",81253,1
0,41,"Kabul,Afghanistan",81420,1
0,41,"Kabul,Afghanistan",84238,1
0,41,"Kabul,Afghanistan",27662,1
0,41,"Kabul,Afghanistan",39439,1
0,41,"Kabul,Afghanistan",85520,1
0,41,"Kabul,Afghanistan",77913,1
0,41,"Kabul,Afghanistan",48388,1
0,41,"Kabul,Afghanistan",70715,1
0,41,"Kabul,Afghanistan",29212,1
0,41,"Kabul,Afghanistan",80645,1
0,41,"Kabul,Afghanistan",75296,1
0,41,"Kabul,Afghanistan",75867,1
0,41,"Kabul,Afghanistan",69894,1
0,41,"Kabul,Afghanistan",86081,1
0,41,"Kabul,Afghanistan",81959,1
0,41,"Kabul,Afghanistan",36520,1
0,41,"Kabul,Afghanistan",78894,1
0,41,"Kabul,Afghanistan",84829,1
0,41,"Kabul,Afghanistan",49712,1
0,41,"Kabul,Afghanistan",49713,1
0,41,"Kabul,Afghanistan",80563,1
0,41,"Kabul,Afghanistan",44084,1
0,41,"Kabul,Afghanistan",61790,1
0,41,"Kabul,Afghanistan",24118,1
0,41,"Kabul,Afghanistan",49719,1
0,41,"Kabul,Afghanistan",79927,1
0,41,"Kabul,Afghanistan",48146,1
0,41,"Kabul,Afghanistan",29243,1
0,41,"Kabul,Afghanistan",53822,1
0,41,"Kabul,Afghanistan",73709,1
0,41,"Kabul,Afghanistan",80200,1
0,41,"Kabul,Afghanistan",35936,1
0,41,"Kabul,Afghanistan",37954,1
0,41,"Kabul,Afghanistan",36419,1
0,41,"Kabul,Afghanistan",49224,1
0,41,"Kabul,Afghanistan",30794,1
0,41,"Kabul,Afghanistan",32845,1
0,41,"Kabul,Afghanistan",54350,1
0,41,"Kabul,Afghanistan",48720,1
0,41,"Kabul,Afghanistan",80978,1
0,41,"Kabul,Afghanistan",71523,1
0,41,"Kabul,Afghanistan",36948,1
0,41,"Kabul,Afghanistan",62990,1
0,41,"Kabul,Afghanistan",43094,1
0,41,"Kabul,Afghanistan",80781,1
0,41,"Kabul,Afghanistan",80986,1
0,41,"Kabul,Afghanistan",71260,1
0,41,"Kabul,Afghanistan",36538,1
0,41,"Kabul,Afghanistan",33376,1
0,41,"Kabul,Afghanistan",85691,1
0,41,"Kabul,Afghanistan",39527,1
0,41,"Kabul,Afghanistan",37480,1
0,41,"Kabul,Afghanistan",79978,1
0,41,"Kabul,Afghanistan",81255,1
0,41,"Kabul,Afghanistan",70252,1
0,41,"Kabul,Afghanistan",47122,1
0,41,"Kabul,Afghanistan",84849,1
0,41,"Kabul,Afghanistan",31856,1
0,41,"Kabul,Afghanistan",41073,1
0,41,"Kabul,Afghanistan",69234,1
0,41,"Kabul,Afghanistan",70772,1
0,41,"Kabul,Afghanistan",27253,1
0,41,"Kabul,Afghanistan",81015,1
0,41,"Kabul,Afghanistan",24696,1
0,41,"Kabul,Afghanistan",85113,1
0,41,"Kabul,Afghanistan",80219,1
0,41,"Kabul,Afghanistan",84095,1
0,41,"Kabul,Afghanistan",81024,1
0,41,"Kabul,Afghanistan",80003,1
0,41,"Kabul,Afghanistan",82055,1
0,41,"Kabul,Afghanistan",38536,1
0,41,"Kabul,Afghanistan",75401,1
0,41,"Kabul,Afghanistan",71234,1
0,41,"Kabul,Afghanistan",33422,1
0,41,"Kabul,Afghanistan",26769,1
0,41,"Kabul,Afghanistan",70290,1
0,41,"Kabul,Afghanistan",47253,1
0,41,"Kabul,Afghanistan",80023,1
0,41,"Kabul,Afghanistan",71325,1
0,41,"Kabul,Afghanistan",80837,1
0,41,"Kabul,Afghanistan",52896,1
0,41,"Kabul,Afghanistan",52897,1
0,41,"Kabul,Afghanistan",42148,1
0,41,"Kabul,Afghanistan",34246,1
0,41,"Kabul,Afghanistan",70311,1
0,41,"Kabul,Afghanistan",38568,1
0,41,"Kabul,Afghanistan",31772,1
0,41,"Kabul,Afghanistan",38067,1
0,41,"Kabul,Afghanistan",27833,1
0,41,"Kabul,Afghanistan",27834,1
0,41,"Kabul,Afghanistan",30908,1
0,41,"Kabul,Afghanistan",23229,1
0,41,"Kabul,Afghanistan",81176,1
0,41,"Kabul,Afghanistan",78527,1
0,41,"Kabul,Afghanistan",80065,1
0,41,"Kabul,Afghanistan",82629,1
0,41,"Kabul,Afghanistan",36550,1
0,41,"Kabul,Afghanistan",71457,1
0,41,"Kabul,Afghanistan",80093,1
0,41,"Kabul,Afghanistan",29899,1
0,41,"Kabul,Afghanistan",68418,1
0,41,"Kabul,Afghanistan",62584,1
0,41,"Kabul,Afghanistan",68307,1
0,41,"Kabul,Afghanistan",49364,1
0,41,"Kabul,Afghanistan",81110,1
0,41,"Kabul,Afghanistan",31447,1
0,41,"Kabul,Afghanistan",82648,1
0,41,"Kabul,Afghanistan",81841,1
0,41,"Kabul,Afghanistan",82140,1
0,41,"Kabul,Afghanistan",79226,1
0,41,"Kabul,Afghanistan",31633,1
0,41,"Kabul,Afghanistan",36577,1
0,41,"Kabul,Afghanistan",62178,1
0,41,"Kabul,Afghanistan",79694,1
0,41,"Kabul,Afghanistan",80166,1
0,41,"Kabul,Afghanistan",68561,1
0,41,"Kabul,Afghanistan",82152,1
0,41,"Kabul,Afghanistan",79984,1
0,41,"Kabul,Afghanistan",81643,1
0,41,"Kabul,Afghanistan",46829,1
0,41,"Kabul,Afghanistan",75381,1
0,41,"Kabul,Afghanistan",37106,1
0,41,"Kabul,Afghanistan",49907,1
0,41,"Kabul,Afghanistan",79092,1
0,41,"Kabul,Afghanistan",31990,1
0,41,"Kabul,Afghanistan",55544,1
0,41,"Kabul,Afghanistan",84730,1
0,41,"Kabul,Afghanistan",76031,1
0,41,"Kabul,Afghanistan",41216,1
0,41,"Kabul,Afghanistan",80129,1
0,41,"Kabul,Afghanistan",79678,1
0,41,"Kabul,Afghanistan",41220,1
0,41,"Kabul,Afghanistan",49068,1
0,41,"Kabul,Afghanistan",85624,1
0,41,"Kabul,Afghanistan",38188,1
0,41,"Kabul,Afghanistan",23819,1
0,41,"Kabul,Afghanistan",82037,1
0,41,"Kabul,Afghanistan",34061,1
0,41,"Kabul,Afghanistan",30478,1
0,41,"Kabul,Afghanistan",80143,1
0,41,"Kabul,Afghanistan",82193,1
0,41,"Kabul,Afghanistan",31507,1
0,41,"Kabul,Afghanistan",35801,1
0,41,"Kabul,Afghanistan",79640,1
0,41,"Kabul,Afghanistan",80155,1
0,41,"Kabul,Afghanistan",43292,1
0,41,"Kabul,Afghanistan",71216,1
0,41,"Kabul,Afghanistan",86213,1
0,41,"Kabul,Afghanistan",75557,1
0,41,"Kabul,Afghanistan",77094,1
0,41,"Kabul,Afghanistan",36136,1
0,41,"Kabul,Afghanistan",68905,1
0,41,"Kabul,Afghanistan",80173,1
0,41,"Kabul,Afghanistan",47918,1
0,41,"Kabul,Afghanistan",82223,1
0,41,"Kabul,Afghanistan",75400,1
0,41,"Kabul,Afghanistan",23859,1
0,41,"Kabul,Afghanistan",79988,1
0,41,"Kabul,Afghanistan",36662,1
0,41,"Kabul,Afghanistan",68407,1
0,41,"Kabul,Afghanistan",84792,1
0,41,"Kabul,Afghanistan",36404,1
0,41,"Kabul,Afghanistan",30522,1
0,41,"Kabul,Afghanistan",36667,1
0,41,"Kabul,Afghanistan",85625,1
0,41,"Kabul,Afghanistan",42302,1
0,41,"Kabul,Afghanistan",31554,1
0,41,"Kabul,Afghanistan",79684,1
0,41,"Kabul,Afghanistan",29750,1
0,41,"Kabul,Afghanistan",84806,1
0,41,"Kabul,Afghanistan",43489,1
0,41,"Kabul,Afghanistan",78152,1
0,41,"Kabul,Afghanistan",82761,1
0,41,"Kabul,Afghanistan",79691,1
0,41,"Kabul,Afghanistan",75234,1
0,41,"Kabul,Afghanistan",26958,1
0,41,"Kabul,Afghanistan",80070,1
0,41,"Kabul,Afghanistan",36690,1
0,41,"Kabul,Afghanistan",47445,1
0,41,"Kabul,Afghanistan",34134,1
0,41,"Kabul,Afghanistan",68439,1
0,41,"Kabul,Afghanistan",75784,1
0,41,"Kabul,Afghanistan",41818,1
0,41,"Kabul,Afghanistan",79715,1
0,41,"Kabul,Afghanistan",70970,1
0,41,"Kabul,Afghanistan",37214,1
0,41,"Kabul,Afghanistan",85239,1
0,41,"Kabul,Afghanistan",79713,1
0,41,"Kabul,Afghanistan",30563,1
0,41,"Kabul,Afghanistan",23909,1
0,41,"Kabul,Afghanistan",35217,1
0,41,"Kabul,Afghanistan",79745,1
0,41,"Kabul,Afghanistan",84404,1
0,41,"Kabul,Afghanistan",46955,1
0,41,"Kabul,Afghanistan",70508,1
0,41,"Kabul,Afghanistan",61295,1
0,41,"Kabul,Afghanistan",75496,1
0,41,"Kabul,Afghanistan",79985,1
0,41,"Kabul,Afghanistan",82563,1
0,41,"Kabul,Afghanistan",69498,1
0,41,"Kabul,Afghanistan",79739,1
0,41,"Kabul,Afghanistan",82301,1
0,41,"Kabul,Afghanistan",80277,1
0,41,"Kabul,Afghanistan",58678,1
0,41,"Kabul,Afghanistan",24452,1
0,41,"Kabul,Afghanistan",48519,1
0,41,"Kabul,Afghanistan",84469,1
0,41,"Kabul,Afghanistan",49730,1
0,41,"Kabul,Afghanistan",32142,1
0,41,"Kabul,Afghanistan",23439,1
0,41,"Kabul,Afghanistan",81299,1
0,41,"Kabul,Afghanistan",30612,1
0,41,"Kabul,Afghanistan",68366,1
0,41,"Kabul,Afghanistan",36247,1
0,41,"Kabul,Afghanistan",79675,1
0,41,"Kabul,Afghanistan",80709,1
0,41,"Kabul,Afghanistan",85190,1
0,41,"Kabul,Afghanistan",68592,1
0,41,"Kabul,Afghanistan",45987,1
0,41,"Kabul,Afghanistan",31653,1
0,41,"Kabul,Afghanistan",79785,1
0,41,"Kabul,Afghanistan",34219,1
0,41,"Kabul,Afghanistan",23980,1
0,41,"Kabul,Afghanistan",79688,1
0,41,"Kabul,Afghanistan",41906,1
0,41,"Kabul,Afghanistan",79796,1
0,41,"Kabul,Afghanistan",31673,1
0,41,"Kabul,Afghanistan",84923,1
0,41,"Kabul,Afghanistan",27583,1
0,41,"Kabul,Afghanistan",44480,1
0,41,"Kabul,Afghanistan",80097,1
0,41,"Kabul,Afghanistan",24518,1
0,41,"Kabul,Afghanistan",86689,1
